Campo;Contenido;Incidente;Fecha
Grupo de códigos: causas;3LITR-EN;1643885;2018-02-05 14:25:36
Código del problema o de la avería;5050;1643885;2018-02-05 14:25:36
Código de causas;3115;1643885;2018-02-05 14:25:36
Clase de catálogo: Causas;F;1643885;2018-02-05 14:25:36
"Clase catálogo; problemas/errores";5;1643885;2018-02-05 14:25:36
Perfil de catálogo;3-LINTRA;1643885;2017-04-28 13:49:10
Origen del esquema de informe para avisos;3;1643885;2017-04-28 13:49:10
Fecha de fin deseada;31/12/2022;1643885;2016-12-28 17:41:56
Texto breve;RETIRAR CONTENEDOR TERM SLC VBL SNG;1643885;2016-11-12 21:57:32
Fecha de fin deseada;31/12/2021;1643885;2016-01-10 10:06:18
Texto breve;RETIRAR 2C SERVICIOS TERM SLC VBL SNG;1643885;2015-09-02 23:21:33
Prioridad;7;1643885;2015-09-02 23:21:33
Interlocutor;00010031;1643885;2015-09-02 23:21:33
Fecha de fin deseada;31/12/2020;1643885;2015-09-02 23:21:33
Fecha de fin deseada;31/12/2024;1643885;2014-02-22 12:16:56
Texto breve;Reubicar construcción DFS T38;1643885;2014-01-02 10:11:23
Fecha de fin deseada;31/12/2018;1643885;2013-04-11 19:31:44
Grupo planificador p.servicio cliente y mantenimiento;080;1643885;2013-03-01 11:09:28
Texto breve;Retirar Construcción DFS T38;1643885;2012-02-10 22:23:05
Texto breve;Retirar Construcción;1643885;2011-09-16 15:48:39
Interlocutor;99991901;1643885;2011-04-21 10:11:42
Texto breve;Retirar maquinaria pesada debajo de ckto;1643885;2011-02-23 16:27:17
Fecha de inicio deseada;03/12/2015;1643885;2011-01-30 18:46:17
Fecha de fin deseada;01/04/2016;1643885;2011-01-30 18:46:17
Interlocutor;00004051;1643885;2011-01-16 09:16:45
ID objeto del puesto de trabajo;10000847;1643885;2011-01-16 09:16:45
Grupo de códigos: Codificación;ORIGEN;1643885;2011-01-09 09:04:32
Codificación;0060;1643885;2011-01-09 09:04:32
Fecha de fin deseada;30/11/2015;1643885;2010-12-29 09:05:59
ID objeto del puesto de trabajo;10000821;1643885;2010-08-19 14:10:30
Centro para puesto trabajo;ITCO;1643885;2010-08-19 14:10:30
Centro de planificación del mantenimiento;ITCO;1643885;2010-08-19 14:10:30
Número de orden;000035700145;1643885;2010-03-03 11:37:57
Estatus;Orden asignada;1643885;2010-03-03 11:37:57
Estatus;Mensaje abierto;1643885;2010-03-03 11:37:57
Estatus;Mensaje en tratamiento;1643885;2010-03-03 11:37:57
Texto breve;Retirar maquinaria pesada debajo del cto;1643885;2010-02-26 05:52:08
Estatus;Requiere Gestión  Ambiental;1643885;2010-02-26 05:52:08
Prioridad;4;1643885;2010-02-12 16:02:58
Inicio de la avería (hora);16:02:54;1643885;2010-02-12 16:02:58
Inicio de la avería (fecha);12/02/2014;1643885;2010-02-12 16:02:58
Estatus;Aviso Inicial;1643885;2010-02-11 14:44:01
Estatus;Mensaje abierto;1643885;2010-02-11 14:44:01
Fecha de fin deseada;30/10/2023;1643876;2018-12-27 10:48:24
Fecha de fin deseada;31/12/2023;1643876;2018-12-27 10:24:15
Fecha de fin deseada;//;1643876;2018-02-05 14:26:32
Parte del objeto;3010;1643876;2018-02-05 14:26:23
Número de versión;000001;1643876;2018-02-05 14:26:23
Grupo de códigos: problemas;LITRA-VA;1643876;2018-02-05 14:26:23
Grupo de códigos: partes del objeto;LITRA-VA;1643876;2018-02-05 14:26:23
Grupo de códigos: causas;3LITR-EN;1643876;2018-02-05 14:26:23
Código del problema o de la avería;5040;1643876;2018-02-05 14:26:23
Código de causas;3115;1643876;2018-02-05 14:26:23
Clase de catálogo: Causas;F;1643876;2018-02-05 14:26:23
"Clase catálogo; problemas/errores";5;1643876;2018-02-05 14:26:23
Perfil de catálogo;3-LINTRA;1643876;2017-04-28 13:49:23
Origen del esquema de informe para avisos;3;1643876;2017-04-28 13:49:23
Fecha de fin deseada;31/12/2022;1643876;2016-12-28 17:42:05
Fecha de fin deseada;31/12/2021;1643876;2016-01-10 10:06:25
Texto breve;RETIRAR PARQUEADERO TERM SLC IVBL SNG;1643876;2015-09-02 23:20:34
Prioridad;7;1643876;2015-09-02 23:20:34
Número de orden;000035701742;1643876;2015-09-02 23:20:34
Interlocutor;00010031;1643876;2015-09-02 23:20:34
Fecha de fin deseada;31/12/2020;1643876;2015-09-02 23:20:34
Estatus;Requiere Análisis;1643876;2015-09-02 23:20:34
Estatus;Orden asignada;1643876;2015-09-02 23:20:34
Número de orden;;1643876;2015-09-02 15:30:39
Estatus;Orden asignada;1643876;2015-09-02 15:30:39
Fecha de fin deseada;31/12/2024;1643876;2014-02-22 12:17:16
Texto breve;Retirar parqueadero DFS T39;1643876;2012-02-10 22:23:49
Interlocutor;99991901;1643876;2011-04-21 10:12:46
Texto breve;Retirar parqueadero debajo del ckto;1643876;2011-03-30 14:42:46
Fecha de inicio deseada;04/05/2018;1643876;2011-01-30 18:46:46
Fecha de fin deseada;01/09/2018;1643876;2011-01-30 18:46:46
Interlocutor;00004051;1643876;2011-01-16 09:16:55
ID objeto del puesto de trabajo;10000847;1643876;2011-01-16 09:16:55
Grupo de códigos: Codificación;ORIGEN;1643876;2011-01-09 09:04:37
Codificación;0060;1643876;2011-01-09 09:04:37
Número de orden;000035403808;1643876;2010-10-06 21:20:11
Fecha de fin deseada;12/02/2015;1643876;2010-10-06 21:20:11
Estatus;Orden asignada;1643876;2010-10-06 21:20:11
Número de orden;;1643876;2010-09-10 14:12:17
Estatus;Orden asignada;1643876;2010-09-10 14:12:17
ID objeto del puesto de trabajo;10000821;1643876;2010-08-19 14:12:26
Centro para puesto trabajo;ITCO;1643876;2010-08-19 14:12:26
Centro de planificación del mantenimiento;ITCO;1643876;2010-08-19 14:12:26
Número de orden;000035401635;1643876;2010-03-03 11:39:28
Estatus;Mensaje abierto;1643876;2010-03-03 11:39:28
Estatus;Mensaje en tratamiento;1643876;2010-03-03 11:39:28
Estatus;Orden asignada;1643876;2010-03-03 11:39:28
Texto breve;Retirar parqueadero debajo del cto;1643876;2010-02-26 05:52:29
Estatus;Requiere Gestión  Ambiental;1643876;2010-02-26 05:52:29
Prioridad;4;1643876;2010-02-12 16:03:06
Inicio de la avería (hora);16:03:00;1643876;2010-02-12 16:03:06
Inicio de la avería (fecha);12/02/2014;1643876;2010-02-12 16:03:06
Estatus;Mensaje abierto;1643876;2010-02-11 15:15:48
Estatus;Aviso Inicial;1643876;2010-02-11 15:15:48
Fecha de fin deseada;31/12/2023;1643641;2018-12-27 10:16:34
Fecha de fin deseada;//;1643641;2018-02-05 14:27:14
Parte del objeto;3010;1643641;2018-02-05 14:27:05
Número de versión;000001;1643641;2018-02-05 14:27:05
Grupo de códigos: problemas;LITRA-VA;1643641;2018-02-05 14:27:05
Grupo de códigos: partes del objeto;LITRA-VA;1643641;2018-02-05 14:27:05
Grupo de códigos: causas;3LITR-EN;1643641;2018-02-05 14:27:05
Código del problema o de la avería;5050;1643641;2018-02-05 14:27:05
Código de causas;3115;1643641;2018-02-05 14:27:05
Clase de catálogo: Causas;F;1643641;2018-02-05 14:27:05
"Clase catálogo; problemas/errores";5;1643641;2018-02-05 14:27:05
Perfil de catálogo;3-LINTRA;1643641;2017-04-28 13:49:36
Origen del esquema de informe para avisos;3;1643641;2017-04-28 13:49:36
Fecha de fin deseada;31/12/2022;1643641;2016-12-28 17:42:13
Fecha de fin deseada;31/12/2021;1643641;2016-01-10 10:05:04
Estatus;Orden asignada;1643641;2015-09-02 23:28:04
Texto breve;RETIRAR 2BODEGA C TERM SLC VBL SNG;1643641;2015-09-02 23:28:03
Prioridad;7;1643641;2015-09-02 23:28:03
Número de orden;000035701746;1643641;2015-09-02 23:28:03
Fecha de fin deseada;31/12/2020;1643641;2015-09-02 23:28:03
Número de orden;;1643641;2015-09-02 15:31:02
Estatus;Orden asignada;1643641;2015-09-02 15:31:02
Fecha de fin deseada;31/12/2024;1643641;2014-02-22 12:15:17
Fecha de fin deseada;01/08/2018;1643641;2013-11-09 04:22:47
Texto breve;Reubicar Construcciones  DFS T58;1643641;2012-12-06 09:51:53
Texto breve;Retirar bodegas dentro faja Servid. T58;1643641;2011-10-22 10:57:54
Interlocutor;99991901;1643641;2011-04-21 10:32:10
Texto breve;Retirar bodegas dentro faja Servidumbre;1643641;2011-03-11 16:44:13
Fecha de inicio deseada;03/04/2017;1643641;2011-01-30 18:04:15
Fecha de fin deseada;01/08/2017;1643641;2011-01-30 18:04:15
Interlocutor;00004051;1643641;2011-01-16 09:17:02
ID objeto del puesto de trabajo;10000847;1643641;2011-01-16 09:17:02
Grupo de códigos: Codificación;ORIGEN;1643641;2011-01-09 09:07:13
Codificación;0060;1643641;2011-01-09 09:07:13
Fecha de fin deseada;30/11/2015;1643641;2010-12-29 09:03:20
Número de orden;000035403447;1643641;2010-08-28 13:51:27
Estatus;Orden asignada;1643641;2010-08-28 13:51:27
Número de orden;;1643641;2010-08-28 13:43:53
Estatus;Orden asignada;1643641;2010-08-28 13:43:53
ID objeto del puesto de trabajo;10000821;1643641;2010-08-19 11:55:28
Centro para puesto trabajo;ITCO;1643641;2010-08-19 11:55:28
Centro de planificación del mantenimiento;ITCO;1643641;2010-08-19 11:55:28
Número de orden;000035401688;1643641;2010-03-03 21:33:17
Estatus;Orden asignada;1643641;2010-03-03 21:33:17
Estatus;Mensaje abierto;1643641;2010-03-03 21:33:17
Estatus;Mensaje en tratamiento;1643641;2010-03-03 21:33:17
Prioridad;3;1643641;2010-02-27 14:58:33
Texto breve;Retirar bodegas dentro de la faja de Ser;1643641;2010-02-25 18:22:17
Estatus;Solicitud de Corrección;1643641;2010-02-25 18:22:17
Estatus;Requiere Gestión  Ambiental;1643641;2010-02-25 18:22:17
Inicio de la avería (hora);16:50:08;1643641;2010-02-18 16:50:45
Inicio de la avería (fecha);18/02/2014;1643641;2010-02-18 16:50:45
Estatus;Solicitud de Corrección;1643641;2010-02-18 16:50:45
Estatus;Paging efectuado;1643641;2010-02-18 16:50:45
Estatus;Aviso Inicial;1643641;2010-02-13 15:33:05
Estatus;Mensaje abierto;1643641;2010-02-13 15:33:05
Fecha de fin deseada;30/10/2023;1643637;2018-12-27 10:21:40
Fecha de fin deseada;31/12/2023;1643637;2018-12-27 10:17:23
Clase de catálogo: Causas;;1643637;2018-02-05 14:27:56
Parte del objeto;3010;1643637;2018-02-05 14:27:48
Número de versión;000001;1643637;2018-02-05 14:27:48
Grupo de códigos: problemas;LITRA-VA;1643637;2018-02-05 14:27:48
Grupo de códigos: partes del objeto;LITRA-VA;1643637;2018-02-05 14:27:48
Grupo de códigos: causas;3LITR-EN;1643637;2018-02-05 14:27:48
Código del problema o de la avería;5050;1643637;2018-02-05 14:27:48
Código de causas;3115;1643637;2018-02-05 14:27:48
Clase de catálogo: Causas;F;1643637;2018-02-05 14:27:48
"Clase catálogo; problemas/errores";5;1643637;2018-02-05 14:27:48
Perfil de catálogo;3-LINTRA;1643637;2017-04-28 13:50:01
Origen del esquema de informe para avisos;3;1643637;2017-04-28 13:50:01
Fecha de fin deseada;31/12/2022;1643637;2016-12-28 17:42:21
Fecha de fin deseada;31/12/2021;1643637;2016-01-10 10:05:53
Texto breve;RETIRAR BODEGA C TERM SLC VBL SNG;1643637;2015-09-02 23:24:58
Prioridad;7;1643637;2015-09-02 23:24:58
Número de orden;000035701744;1643637;2015-09-02 23:24:58
Interlocutor;00010031;1643637;2015-09-02 23:24:58
Fecha de fin deseada;31/12/2020;1643637;2015-09-02 23:24:58
Estatus;Orden asignada;1643637;2015-09-02 23:24:58
Número de orden;;1643637;2015-09-02 15:31:50
Estatus;Orden asignada;1643637;2015-09-02 15:31:50
Fecha de fin deseada;31/12/2024;1643637;2014-02-22 12:16:23
Fecha de fin deseada;01/08/2018;1643637;2013-11-09 04:23:25
Texto breve;Reubicar Construcción  DFS  T71;1643637;2012-12-06 09:50:52
Texto breve;Retirar construcción D.F.S. T71;1643637;2011-09-25 14:55:28
Interlocutor;99991901;1643637;2011-04-21 10:32:17
Fecha de inicio deseada;03/04/2017;1643637;2011-01-30 18:03:47
Fecha de fin deseada;01/08/2017;1643637;2011-01-30 18:03:47
Interlocutor;00004051;1643637;2011-01-16 09:17:27
ID objeto del puesto de trabajo;10000847;1643637;2011-01-16 09:17:27
Grupo de códigos: Codificación;ORIGEN;1643637;2011-01-09 09:07:34
Codificación;0060;1643637;2011-01-09 09:07:34
Fecha de fin deseada;30/11/2015;1643637;2010-12-29 09:05:31
Número de orden;000035403449;1643637;2010-08-28 13:51:40
Estatus;Orden asignada;1643637;2010-08-28 13:51:40
Número de orden;;1643637;2010-08-28 13:44:15
Estatus;Orden asignada;1643637;2010-08-28 13:44:15
ID objeto del puesto de trabajo;10000821;1643637;2010-08-19 11:56:05
Centro para puesto trabajo;ITCO;1643637;2010-08-19 11:56:05
Centro de planificación del mantenimiento;ITCO;1643637;2010-08-19 11:56:05
Número de orden;000035401690;1643637;2010-03-03 21:33:29
Estatus;Mensaje abierto;1643637;2010-03-03 21:33:29
Estatus;Mensaje en tratamiento;1643637;2010-03-03 21:33:29
Estatus;Orden asignada;1643637;2010-03-03 21:33:29
Prioridad;3;1643637;2010-02-27 14:56:31
Texto breve;Retirar construcción dentro de la faja;1643637;2010-02-25 18:26:05
Estatus;Solicitud de Corrección;1643637;2010-02-25 18:26:05
Estatus;Requiere Gestión  Ambiental;1643637;2010-02-25 18:26:05
Inicio de la avería (hora);16:48:21;1643637;2010-02-18 16:49:05
Inicio de la avería (fecha);18/02/2014;1643637;2010-02-18 16:49:05
Estatus;Solicitud de Corrección;1643637;2010-02-18 16:49:05
Estatus;Paging efectuado;1643637;2010-02-18 16:49:05
Estatus;Mensaje abierto;1643637;2010-02-13 16:21:40
Estatus;Aviso Inicial;1643637;2010-02-13 16:21:40
Número de versión;000001;1643605;2017-11-20 10:26:52
Grupo de códigos: problemas;PRE-SE-L;1643605;2017-11-20 10:26:52
Grupo de códigos: partes del objeto;PRE-SERV;1643605;2017-11-20 10:26:52
Grupo de códigos: causas;PRE-SE-L;1643605;2017-11-20 10:26:52
Código del problema o de la avería;9922;1643605;2017-11-20 10:26:52
Código de causas;9910;1643605;2017-11-20 10:26:52
"Clase catálogo; problemas/errores";5;1643605;2017-11-20 10:26:52
Parte del objeto;9925;1643605;2017-11-20 08:11:47
Texto breve;RETIRAR VIVIENDA3 TERM SLC VBL NG;1643605;2017-11-20 07:25:23
Número de versión;000001;1643605;2017-11-20 07:25:23
Grupo de códigos: problemas;LITRA-VA;1643605;2017-11-20 07:25:23
Código del problema o de la avería;5050;1643605;2017-11-20 07:25:23
"Clase catálogo; problemas/errores";5;1643605;2017-11-20 07:25:23
Perfil de catálogo;3-LINTRA;1643605;2017-04-28 13:50:17
Origen del esquema de informe para avisos;3;1643605;2017-04-28 13:50:17
Fecha de fin deseada;31/12/2023;1643605;2016-12-30 15:59:56
Fecha de fin deseada;31/12/2021;1643605;2016-01-10 10:06:10
Texto breve;RETIRAR VIVIENDA3 TERM SLC VBL SNG;1643605;2015-09-02 23:22:59
Prioridad;7;1643605;2015-09-02 23:22:59
Número de orden;000035701743;1643605;2015-09-02 23:22:59
Interlocutor;00010031;1643605;2015-09-02 23:22:59
Fecha de fin deseada;31/12/2020;1643605;2015-09-02 23:22:59
Estatus;Orden asignada;1643605;2015-09-02 23:22:59
Número de orden;;1643605;2015-09-02 15:32:30
Estatus;Orden asignada;1643605;2015-09-02 15:32:30
Fecha de fin deseada;31/12/2024;1643605;2014-02-22 12:16:42
Fecha de fin deseada;01/07/2018;1643605;2013-11-09 04:23:39
Texto breve;Reubicar vivienda D.F.S. T 101;1643605;2012-12-06 09:44:30
Interlocutor;99991901;1643605;2011-04-21 10:32:03
Fecha de inicio deseada;03/03/2017;1643605;2011-01-30 18:02:40
Fecha de fin deseada;01/07/2017;1643605;2011-01-30 18:02:40
Interlocutor;00004051;1643605;2011-01-16 09:17:34
ID objeto del puesto de trabajo;10000847;1643605;2011-01-16 09:17:34
Grupo de códigos: Codificación;ORIGEN;1643605;2011-01-09 09:07:53
Codificación;0060;1643605;2011-01-09 09:07:53
Fecha de fin deseada;30/11/2015;1643605;2010-12-29 09:05:44
Número de orden;000035403451;1643605;2010-08-28 13:51:51
Estatus;Orden asignada;1643605;2010-08-28 13:51:51
Número de orden;;1643605;2010-08-28 13:49:18
Estatus;Orden asignada;1643605;2010-08-28 13:49:18
ID objeto del puesto de trabajo;10000821;1643605;2010-08-19 11:56:42
Centro para puesto trabajo;ITCO;1643605;2010-08-19 11:56:42
Centro de planificación del mantenimiento;ITCO;1643605;2010-08-19 11:56:42
Número de orden;000035401693;1643605;2010-03-03 21:36:02
Estatus;Mensaje abierto;1643605;2010-03-03 21:36:02
Estatus;Mensaje en tratamiento;1643605;2010-03-03 21:36:02
Estatus;Orden asignada;1643605;2010-03-03 21:36:02
Prioridad;3;1643605;2010-02-27 14:53:07
Texto breve;Retirar vivienda D.F.S. T 101;1643605;2010-02-26 18:39:57
Texto breve;Retirar vivienda dentro de la faja;1643605;2010-02-25 18:30:59
Estatus;Solicitud de Corrección;1643605;2010-02-25 18:30:59
Estatus;Requiere Gestión  Ambiental;1643605;2010-02-25 18:30:59
Inicio de la avería (hora);16:44:15;1643605;2010-02-18 16:45:06
Inicio de la avería (fecha);18/02/2014;1643605;2010-02-18 16:45:06
Estatus;Solicitud de Corrección;1643605;2010-02-18 16:45:06
Estatus;Paging efectuado;1643605;2010-02-18 16:45:06
Estatus;Mensaje abierto;1643605;2010-02-13 17:37:54
Estatus;Aviso Inicial;1643605;2010-02-13 17:37:54
Número de versión;000001;1637068;2017-08-24 09:16:39
Grupo de códigos: problemas;LITRA-VA;1637068;2017-08-24 09:16:39
Código del problema o de la avería;5050;1637068;2017-08-24 09:16:39
"Clase catálogo; problemas/errores";5;1637068;2017-08-24 09:16:39
Perfil de catálogo;3-LINTRA;1637068;2017-04-28 13:52:47
Origen del esquema de informe para avisos;3;1637068;2017-04-28 13:52:47
Texto breve;RETIRAR BODEGA TERM SLC VBL SNG;1637068;2015-09-12 22:28:02
Prioridad;7;1637068;2015-09-12 22:28:02
Número de orden;000035701901;1637068;2015-09-12 22:28:02
Interlocutor;00010031;1637068;2015-09-12 22:28:02
Fecha de fin deseada;31/12/2023;1637068;2015-09-12 22:28:02
Estatus;Orden asignada;1637068;2015-09-12 22:28:02
Número de orden;;1637068;2015-09-02 15:42:23
Estatus;Orden asignada;1637068;2015-09-02 15:42:23
Fecha de fin deseada;31/12/2024;1637068;2014-02-22 11:59:22
Fecha de fin deseada;31/12/2018;1637068;2013-04-11 19:33:20
Texto breve;Reubicar Construcción DFS T95;1637068;2012-07-12 10:06:17
Texto breve;Retirar Construcción;1637068;2011-09-16 16:14:44
Fecha de fin deseada;31/05/2016;1637068;2011-07-07 16:50:54
Texto breve;Reubicar construcción T95;1637068;2011-04-24 11:53:31
Interlocutor;99991901;1637068;2011-04-21 10:14:14
Fecha de inicio deseada;03/03/2015;1637068;2011-01-30 18:47:15
Fecha de fin deseada;01/07/2015;1637068;2011-01-30 18:47:15
Grupo de códigos: Codificación;ORIGEN;1637068;2011-01-21 09:23:29
Codificación;0060;1637068;2011-01-21 09:23:29
Interlocutor;00004051;1637068;2011-01-16 09:24:06
ID objeto del puesto de trabajo;10000847;1637068;2011-01-16 09:24:06
Fecha de fin deseada;06/05/2015;1637068;2010-11-10 15:55:15
Texto breve;Retirar construcción T95;1637068;2010-09-10 15:31:03
Número de orden;000035403330;1637068;2010-08-26 20:59:17
ID objeto del puesto de trabajo;10000821;1637068;2010-08-26 20:59:17
Estatus;Orden asignada;1637068;2010-08-26 20:59:17
Centro para puesto trabajo;ITCO;1637068;2010-08-26 20:59:17
Centro de planificación del mantenimiento;ITCO;1637068;2010-08-26 20:59:17
Número de orden;;1637068;2010-08-26 20:56:25
Estatus;Orden asignada;1637068;2010-08-26 20:56:25
Número de orden;000035402287;1637068;2010-05-29 10:04:26
Estatus;Orden asignada;1637068;2010-05-29 10:04:26
Texto breve;Gestionar bodega T95;1637068;2010-05-08 21:16:29
Prioridad;4;1637068;2010-05-08 21:16:29
Inicio de la avería (hora);21:15:05;1637068;2010-05-08 21:16:29
Inicio de la avería (fecha);08/05/2014;1637068;2010-05-08 21:16:29
Estatus;Mensaje en tratamiento;1637068;2010-05-08 21:16:29
Estatus;Requiere Gestión  Ambiental;1637068;2010-05-08 21:16:29
Estatus;Mensaje abierto;1637068;2010-05-08 21:16:29
Estatus;Aviso Inicial;1637068;2010-05-07 10:27:27
Estatus;Mensaje abierto;1637068;2010-05-07 10:27:27
Fecha de fin deseada;31/12/2023;1636844;2018-12-27 10:15:55
Clase de catálogo: Causas;;1636844;2018-02-05 14:29:05
Parte del objeto;3010;1636844;2018-02-05 14:28:43
Número de versión;000001;1636844;2018-02-05 14:28:43
Grupo de códigos: problemas;LITRA-VA;1636844;2018-02-05 14:28:43
Grupo de códigos: partes del objeto;LITRA-VA;1636844;2018-02-05 14:28:43
Grupo de códigos: causas;3LITR-EN;1636844;2018-02-05 14:28:43
